Student_ID,Wave_Year,University,Gender,Age,Urban_Rural,Family_Income,Internet_Reliability,Current_AI_User,AI_Daily_Hours,Academic_AI_Hours_Weekly,Paid_Subscription,Primary_AI_Tool,Peer_AI_Consultation,Semester_GPA,Perceived_GPA_Impact,Time_Saved_Pct,Critical_Thinking_Impact,Problem_Solving_Improvement,Exam_Prep_AI,Attention_Span_Mins,AI_Distraction_Level,Technostress_Overload,Techno_Eustress,Literacy_Awareness,Literacy_Usage_Skill,Hallucination_Detection,Career_Preparedness,Digital_Divide_Barrier,Policy_Preference
STU-11068,2026,CoU,Female,20,Urban,Upper-Middle,5,1,3.87,11.96,0,Claude,4,2.71,3,16.7,3,4,1,52,2,3,2,3,3,1,1,3,Banned
STU-11068,2027,CoU,Female,20,Urban,Upper-Middle,1,1,4.62,10.96,0,Other,3,2.87,3,22.6,1,2,0,28,4,5,3,4,4,2,4,2,Restriction
STU-11068,2028,CoU,Female,21,Urban,Upper-Middle,4,1,3.24,11.92,0,Other,1,2.97,2,44.6,5,3,1,47,1,1,5,4,4,2,2,4,Integration
STU-11069,2026,IUB,Male,20,Urban,Middle,2,1,1.86,7.13,0,Other,1,4.0,0,24.2,3,4,0,26,1,1,5,2,2,5,5,1,Restriction
STU-11069,2027,IUB,Male,20,Urban,Middle,5,1,2.29,4.63,0,GitHub Copilot,1,3.98,1,43.6,2,1,0,21,1,4,1,4,3,1,2,2,Banned
STU-11069,2028,IUB,Male,22,Urban,Middle,5,1,5.08,12.52,0,Gemini,3,4.0,2,38.6,5,3,1,28,4,1,2,5,4,4,4,4,Restriction
STU-11070,2026,JUST,Male,20,Urban,Lower-Middle,2,1,3.36,7.81,0,GitHub Copilot,5,2.84,2,36.8,3,5,1,28,2,4,5,2,1,3,2,4,Integration
STU-11070,2027,JUST,Male,20,Urban,Lower-Middle,2,1,3.99,9.38,1,Other,5,2.77,-1,35.0,3,2,0,38,5,5,3,4,4,5,3,1,Banned
STU-11070,2028,JUST,Male,21,Urban,Lower-Middle,4,1,6.62,19.92,0,ChatGPT,3,2.39,1,42.7,1,1,0,49,2,4,2,5,5,2,4,3,Restriction
STU-11071,2026,BU,Male,19,Urban,Middle,1,1,2.59,7.74,0,ChatGPT,4,3.56,1,23.7,4,4,0,56,2,3,3,4,4,2,4,3,Neutral
STU-11071,2027,BU,Male,20,Urban,Middle,5,1,5.61,12.31,0,Other,4,3.4,2,48.1,2,1,1,45,1,5,4,4,4,2,5,2,Neutral
STU-11071,2028,BU,Male,22,Urban,Middle,5,1,1.8,4.8,0,GitHub Copilot,5,3.5,3,48.3,3,5,0,59,1,5,2,5,4,5,4,4,Banned
STU-11072,2026,BUET,Female,20,Urban,Low,4,0,0.47,1.68,0,Gemini,1,3.84,2,0.0,4,2,1,46,5,5,5,2,1,2,5,1,Banned
STU-11072,2027,BUET,Female,20,Urban,Low,1,1,1.94,4.47,1,Other,2,3.76,1,11.1,3,1,1,39,3,2,2,4,3,4,1,4,Integration
STU-11072,2028,BUET,Female,22,Urban,Low,5,1,3.09,6.93,1,Claude,5,3.89,-1,25.5,4,4,1,36,5,4,2,5,5,5,1,5,Integration
STU-11073,2026,MIST,Female,20,Urban,Lower-Middle,2,0,0.0,0.0,0,ChatGPT,1,3.23,0,0.0,1,5,1,35,5,1,1,2,1,3,4,2,Restriction
STU-11073,2027,MIST,Female,21,Urban,Lower-Middle,4,1,4.75,13.03,0,Claude,5,3.26,1,25.0,4,3,1,37,1,3,2,4,4,4,1,3,Integration
STU-11073,2028,MIST,Female,21,Urban,Lower-Middle,3,1,3.55,7.74,0,ChatGPT,5,3.41,2,33.4,2,3,0,36,1,1,3,4,4,5,2,1,Neutral
STU-11074,2026,CU,Female,19,Rural,Upper-Middle,1,1,2.95,11.48,0,GitHub Copilot,4,2.84,0,47.4,1,4,1,49,5,3,2,1,0,3,4,3,Integration
STU-11074,2027,CU,Female,21,Rural,Upper-Middle,4,1,3.84,9.11,0,ChatGPT,3,2.98,1,35.3,3,1,0,47,3,4,2,2,1,3,3,5,Neutral
STU-11074,2028,CU,Female,21,Rural,Upper-Middle,1,1,5.87,19.25,0,GitHub Copilot,2,2.84,1,42.3,1,2,0,42,2,3,4,4,4,4,1,5,Banned
STU-11075,2026,CUET,Female,20,Urban,Lower-Middle,4,0,0.0,0.0,0,Other,2,2.59,-1,0.0,1,4,0,55,5,1,1,4,4,1,3,3,Banned
STU-11075,2027,CUET,Female,20,Urban,Lower-Middle,5,1,4.47,14.07,0,Gemini,3,2.63,2,19.7,3,2,0,39,1,3,3,5,5,1,4,2,Banned
STU-11075,2028,CUET,Female,21,Urban,Lower-Middle,2,1,3.68,9.73,0,GitHub Copilot,5,2.85,-1,21.8,2,2,0,30,4,5,5,5,4,4,2,1,Restriction
STU-11076,2026,RUET,Female,19,Rural,Middle,4,1,2.17,5.49,0,Claude,5,2.64,0,36.8,1,4,0,66,2,1,2,2,2,5,5,2,Restriction
STU-11076,2027,RUET,Female,20,Rural,Middle,4,1,3.06,6.69,0,ChatGPT,2,2.68,0,23.1,1,4,1,67,5,1,2,4,3,1,2,2,Integration
STU-11076,2028,RUET,Female,22,Rural,Middle,5,1,5.26,10.59,0,Claude,3,2.85,-1,29.4,3,2,1,57,2,4,2,5,4,3,5,2,Banned
STU-11077,2026,CU,Female,19,Rural,Middle,5,1,2.62,9.88,0,Gemini,2,3.09,2,12.3,3,5,0,47,3,4,4,3,3,5,4,5,Banned
STU-11077,2027,CU,Female,20,Rural,Middle,3,1,3.09,9.03,1,Claude,1,3.0,1,12.2,1,5,1,32,1,5,4,4,3,2,1,1,Restriction
STU-11077,2028,CU,Female,22,Rural,Middle,1,1,4.16,13.53,1,Other,4,3.04,1,10.1,1,3,1,44,2,3,4,4,4,5,1,4,Neutral
STU-11078,2026,BRUR,Male,20,Urban,Lower-Middle,2,1,2.93,8.63,1,Claude,1,3.23,-1,18.0,1,4,0,27,1,5,1,1,0,1,3,1,Banned
STU-11078,2027,BRUR,Male,21,Urban,Lower-Middle,1,1,2.78,9.8,0,ChatGPT,1,3.31,0,33.9,4,4,1,45,2,2,5,2,2,2,2,2,Restriction
STU-11078,2028,BRUR,Male,22,Urban,Lower-Middle,5,1,1.79,4.71,1,GitHub Copilot,2,3.18,2,46.2,3,2,0,48,5,5,4,3,2,1,1,5,Integration
STU-11079,2026,BUP,Male,20,Urban,Upper-Middle,2,1,1.32,5.06,0,Claude,5,3.91,2,41.3,1,1,0,42,1,3,5,3,2,1,4,5,Neutral
STU-11079,2027,BUP,Male,20,Urban,Upper-Middle,3,1,2.87,10.14,0,GitHub Copilot,2,3.76,1,46.5,5,4,1,52,5,3,5,3,3,5,2,5,Neutral
STU-11079,2028,BUP,Male,22,Urban,Upper-Middle,4,1,1.68,6.09,0,Claude,1,3.79,-1,49.6,1,3,1,40,2,3,5,5,5,5,1,4,Neutral
STU-11080,2026,JU,Female,20,Urban,Upper-Middle,1,0,0.0,0.0,0,Gemini,3,3.05,3,0.0,2,3,0,69,5,5,2,2,2,5,3,2,Banned
STU-11080,2027,JU,Female,21,Urban,Upper-Middle,3,1,1.95,4.73,0,Gemini,2,3.06,3,26.0,5,4,0,39,4,5,2,3,2,3,2,1,Restriction
STU-11080,2028,JU,Female,21,Urban,Upper-Middle,4,1,4.79,11.51,0,ChatGPT,3,2.99,-1,26.3,1,2,0,17,3,5,3,5,4,5,4,2,Integration
STU-11081,2026,MIST,Male,20,Rural,Low,2,1,2.32,4.68,0,ChatGPT,1,3.41,3,48.2,1,3,1,62,3,4,3,1,0,5,3,1,Integration
STU-11081,2027,MIST,Male,21,Rural,Low,2,1,3.58,7.57,0,GitHub Copilot,5,3.56,2,36.7,5,2,1,52,5,3,2,3,3,2,1,2,Integration
STU-11081,2028,MIST,Male,21,Rural,Low,3,1,4.17,15.93,1,Claude,2,3.42,2,30.5,1,1,1,34,2,2,5,4,3,1,5,4,Integration
STU-11082,2026,JnU,Male,19,Urban,Low,5,0,0.0,0.0,1,Claude,2,2.93,2,0.0,4,5,0,50,3,1,1,3,3,3,2,1,Neutral
STU-11082,2027,JnU,Male,21,Urban,Low,5,1,2.1,7.18,1,Gemini,3,2.96,2,36.1,4,2,0,42,1,5,3,4,4,4,1,1,Neutral
STU-11082,2028,JnU,Male,22,Urban,Low,3,1,3.44,12.36,1,Gemini,1,2.92,0,12.1,2,3,0,43,5,4,3,5,5,5,4,2,Integration
STU-11083,2026,AIUB,Male,20,Rural,Low,5,1,1.63,3.54,0,Claude,4,3.36,-1,43.0,4,2,0,36,5,3,1,3,2,1,3,1,Restriction
STU-11083,2027,AIUB,Male,20,Rural,Low,1,1,3.87,13.97,0,Claude,3,3.29,0,15.5,2,1,1,45,4,2,2,3,3,2,3,5,Neutral
STU-11083,2028,AIUB,Male,21,Rural,Low,1,1,5.17,16.57,1,Other,2,3.42,3,33.2,1,2,0,34,4,3,5,5,4,4,2,2,Integration
STU-11084,2026,AUST,Male,19,Rural,Middle,5,1,3.35,11.04,0,Other,3,3.51,-1,34.5,4,1,1,35,3,5,2,4,3,4,5,5,Neutral
STU-11084,2027,AUST,Male,20,Rural,Middle,4,1,2.85,6.44,0,ChatGPT,4,3.45,2,46.6,3,1,0,48,5,1,3,4,3,4,3,5,Banned
STU-11084,2028,AUST,Male,22,Rural,Middle,1,1,4.66,12.44,1,ChatGPT,5,3.38,2,49.1,3,2,0,60,1,2,3,5,5,1,1,4,Neutral
STU-11085,2026,JnU,Male,20,Urban,Middle,5,0,0.0,0.0,0,Gemini,1,3.54,3,0.0,2,4,0,71,1,1,4,3,2,3,1,5,Neutral
STU-11085,2027,JnU,Male,21,Urban,Middle,5,1,5.08,18.69,0,GitHub Copilot,5,3.64,0,36.0,4,1,1,32,3,4,1,4,4,4,1,1,Integration
STU-11085,2028,JnU,Male,22,Urban,Middle,1,1,3.08,8.25,1,Other,1,3.77,2,32.7,3,5,1,46,5,5,3,5,4,3,3,3,Banned
STU-11086,2026,CUET,Male,20,Urban,Middle,4,0,0.08,0.28,1,Claude,1,2.54,2,0.0,4,5,1,54,4,4,3,4,4,1,5,2,Integration
STU-11086,2027,CUET,Male,20,Urban,Middle,1,1,0.69,1.4,0,Other,2,2.56,0,28.0,3,5,0,46,5,2,3,5,5,5,3,3,Integration
STU-11086,2028,CUET,Male,21,Urban,Middle,2,1,2.14,7.25,0,Gemini,5,2.61,2,37.3,4,1,0,44,1,1,1,5,5,2,4,5,Integration
STU-11087,2026,CoU,Female,20,Urban,Middle,5,1,2.81,6.19,1,Claude,5,3.68,3,22.7,2,4,0,30,3,3,1,3,2,1,5,2,Restriction
STU-11087,2027,CoU,Female,21,Urban,Middle,3,1,3.36,10.91,0,Gemini,4,3.36,0,40.2,3,4,0,46,2,1,4,3,2,3,3,3,Integration
STU-11087,2028,CoU,Female,22,Urban,Middle,5,1,4.45,16.27,0,Other,1,3.45,-1,31.8,5,3,1,52,3,1,4,5,5,5,5,2,Banned
STU-11088,2026,BU,Male,19,Rural,Upper-Middle,3,1,2.1,6.61,0,Claude,1,3.01,1,47.0,3,1,0,58,3,4,3,3,2,4,2,5,Integration
STU-11088,2027,BU,Male,21,Rural,Upper-Middle,5,1,5.47,17.74,0,Claude,4,2.81,3,19.3,5,2,1,55,3,5,2,4,3,1,2,4,Neutral
STU-11088,2028,BU,Male,21,Rural,Upper-Middle,4,1,5.73,20.19,0,Gemini,1,2.8,3,36.5,4,3,1,35,2,3,5,5,5,1,1,2,Neutral
STU-11089,2026,SSMC,Female,20,Urban,Low,1,0,0.0,0.0,0,Claude,5,3.63,-1,0.0,4,1,0,35,2,4,2,1,0,5,2,1,Integration
STU-11089,2027,SSMC,Female,20,Urban,Low,2,1,2.36,9.37,0,Gemini,3,3.48,2,48.6,4,1,0,44,1,1,4,3,2,2,2,2,Banned
STU-11089,2028,SSMC,Female,22,Urban,Low,1,1,1.22,3.72,1,Claude,1,3.62,-1,40.8,3,3,1,47,3,2,4,3,3,5,1,5,Neutral
STU-11090,2026,IUB,Female,19,Urban,High,1,1,3.2,11.22,1,ChatGPT,4,3.37,1,31.7,4,2,1,38,4,3,4,3,2,2,4,3,Neutral
STU-11090,2027,IUB,Female,21,Urban,High,5,1,0.78,2.4,1,GitHub Copilot,5,3.5,3,31.4,1,3,0,60,2,4,4,3,2,5,1,4,Banned
STU-11090,2028,IUB,Female,21,Urban,High,2,1,4.4,10.05,0,GitHub Copilot,3,3.46,1,45.6,4,4,0,26,5,3,3,5,5,4,1,1,Integration
STU-11091,2026,ULAB,Male,19,Urban,Lower-Middle,3,1,2.5,8.4,1,ChatGPT,3,3.05,-1,16.9,1,1,0,35,4,1,3,1,1,5,2,1,Integration
STU-11091,2027,ULAB,Male,21,Urban,Lower-Middle,3,1,4.34,9.51,1,Gemini,2,2.89,1,15.7,5,2,0,37,1,3,4,3,2,4,2,3,Neutral
STU-11091,2028,ULAB,Male,21,Urban,Lower-Middle,5,1,6.5,25.46,0,Other,5,2.94,2,17.7,4,1,1,11,2,3,2,3,2,5,2,2,Banned
STU-11092,2026,BU,Female,20,Urban,Low,1,1,3.29,11.64,1,Claude,1,3.3,2,25.7,2,5,1,46,5,5,3,4,3,3,3,5,Integration
STU-11092,2027,BU,Female,21,Urban,Low,1,1,2.37,7.9,0,Gemini,2,3.38,0,45.6,1,5,0,61,1,2,3,4,3,4,3,2,Banned
STU-11092,2028,BU,Female,21,Urban,Low,5,1,2.74,5.73,0,Gemini,1,3.3,2,43.2,1,2,0,41,2,1,5,5,4,5,4,1,Banned
STU-11093,2026,BRUR,Male,20,Rural,High,2,1,2.32,4.88,0,GitHub Copilot,5,2.51,0,38.3,5,1,1,45,4,3,2,3,2,5,4,1,Banned
STU-11093,2027,BRUR,Male,20,Rural,High,1,1,2.94,8.43,0,Gemini,1,2.47,3,25.1,1,3,0,48,5,3,5,5,5,4,4,5,Integration
STU-11093,2028,BRUR,Male,22,Rural,High,1,1,4.31,13.24,1,Other,2,2.36,1,33.0,3,3,0,55,1,5,1,5,5,5,5,2,Neutral
STU-11094,2026,JU,Male,19,Urban,Upper-Middle,5,1,1.06,4.1,0,GitHub Copilot,3,3.84,2,30.1,4,1,0,44,4,4,2,3,2,1,4,5,Restriction
STU-11094,2027,JU,Male,20,Urban,Upper-Middle,5,1,1.73,5.01,0,Gemini,5,3.85,3,41.9,5,5,1,53,1,3,4,5,5,4,3,4,Restriction
STU-11094,2028,JU,Male,21,Urban,Upper-Middle,2,1,2.78,9.48,1,GitHub Copilot,1,3.94,2,28.5,4,3,1,30,1,3,2,5,5,4,2,1,Banned
STU-11095,2026,RUET,Female,19,Rural,Upper-Middle,5,1,1.79,5.77,0,ChatGPT,1,3.75,2,22.8,1,1,1,53,1,5,3,1,0,3,3,3,Neutral
STU-11095,2027,RUET,Female,20,Rural,Upper-Middle,4,1,2.57,5.84,1,Gemini,5,3.92,1,21.8,4,2,0,33,1,5,2,2,2,1,2,1,Restriction
STU-11095,2028,RUET,Female,22,Rural,Upper-Middle,2,1,6.14,12.46,1,Claude,4,3.88,3,21.2,5,2,1,48,2,4,1,4,4,1,3,5,Neutral
STU-11096,2026,ULAB,Male,19,Rural,Lower-Middle,2,0,0.0,0.0,0,Gemini,2,2.81,0,0.0,3,4,0,30,5,5,1,1,0,1,3,3,Integration
STU-11096,2027,ULAB,Male,21,Rural,Lower-Middle,2,1,2.69,8.85,0,ChatGPT,2,2.98,1,17.2,1,1,0,45,3,3,5,3,2,3,5,1,Neutral
STU-11096,2028,ULAB,Male,21,Rural,Lower-Middle,3,1,4.79,16.33,0,ChatGPT,1,2.73,-1,12.1,3,3,0,43,5,5,1,4,3,5,1,4,Banned
STU-11097,2026,KU,Female,19,Rural,Low,1,0,0.0,0.0,1,ChatGPT,2,3.57,1,0.0,1,2,1,37,3,2,3,1,0,2,3,4,Integration
STU-11097,2027,KU,Female,20,Rural,Low,3,1,2.53,6.58,0,Claude,2,3.85,3,23.5,1,2,0,37,2,5,5,2,2,4,1,4,Integration
STU-11097,2028,KU,Female,21,Rural,Low,2,1,6.62,23.05,0,ChatGPT,4,3.64,-1,44.4,1,4,1,64,4,1,3,4,4,1,4,3,Banned
STU-11098,2026,SSMC,Female,20,Rural,Upper-Middle,4,1,0.55,1.24,0,Other,5,3.05,1,16.3,5,5,0,46,2,1,2,3,2,3,5,1,Banned
STU-11098,2027,SSMC,Female,20,Rural,Upper-Middle,5,1,4.88,11.32,0,Gemini,2,3.09,2,47.5,4,5,0,30,4,4,4,4,3,2,2,3,Integration
STU-11098,2028,SSMC,Female,21,Rural,Upper-Middle,1,1,2.0,4.62,0,ChatGPT,5,3.11,3,19.5,3,3,1,32,3,1,2,5,5,1,4,1,Restriction
STU-11099,2026,DMC,Male,20,Urban,Low,3,0,0.0,0.0,0,Gemini,2,3.26,0,0.0,3,4,1,48,2,2,3,2,2,2,4,4,Neutral
STU-11099,2027,DMC,Male,21,Urban,Low,5,1,1.59,3.4,0,ChatGPT,5,3.47,-1,39.7,5,5,1,66,2,5,2,2,1,4,5,4,Banned
STU-11099,2028,DMC,Male,22,Urban,Low,5,1,2.97,6.14,0,Claude,1,3.17,0,34.4,3,3,1,45,5,1,2,3,3,3,3,2,Banned
STU-11100,2026,UIU,Female,20,Rural,Upper-Middle,5,0,0.0,0.0,1,Gemini,1,2.38,3,0.0,5,2,0,55,5,4,2,3,2,2,3,2,Integration
STU-11100,2027,UIU,Female,20,Rural,Upper-Middle,3,1,5.08,14.1,0,Claude,3,2.49,2,43.4,4,5,0,53,5,5,1,4,4,1,5,3,Integration
STU-11100,2028,UIU,Female,21,Rural,Upper-Middle,1,0,0.43,1.59,0,Gemini,5,2.58,3,0.0,5,4,0,34,2,3,1,4,3,5,1,5,Restriction
STU-11101,2026,KUET,Female,19,Urban,Middle,5,1,1.94,6.68,1,GitHub Copilot,1,3.49,0,16.8,3,2,1,26,5,1,5,4,3,1,2,5,Restriction
STU-11101,2027,KUET,Female,20,Urban,Middle,1,0,0.0,0.0,0,Gemini,3,3.25,-1,0.0,4,3,0,41,5,1,2,4,3,5,4,3,Restriction
STU-11101,2028,KUET,Female,22,Urban,Middle,5,1,0.64,2.08,0,GitHub Copilot,1,3.27,0,12.7,4,3,0,42,4,4,4,5,4,4,2,1,Neutral
STU-11102,2026,SUST,Female,19,Rural,Upper-Middle,3,1,2.14,7.38,0,GitHub Copilot,5,3.0,0,46.7,4,5,1,36,5,4,3,2,1,5,2,1,Neutral
STU-11102,2027,SUST,Female,20,Rural,Upper-Middle,2,1,4.8,15.68,0,Claude,5,3.13,0,11.5,2,1,0,43,3,3,3,2,2,5,4,4,Neutral
STU-11102,2028,SUST,Female,21,Rural,Upper-Middle,1,1,3.99,8.54,0,ChatGPT,1,3.24,1,34.8,4,4,0,41,4,5,5,4,3,3,3,4,Integration
STU-11103,2026,DMC,Female,19,Rural,Middle,3,1,1.19,2.42,0,ChatGPT,3,3.15,2,49.8,5,5,1,45,4,4,2,2,2,5,3,3,Integration
STU-11103,2027,DMC,Female,20,Rural,Middle,4,1,2.64,9.82,0,Claude,3,3.09,-1,25.4,4,4,0,43,1,2,2,4,3,5,4,5,Banned
STU-11103,2028,DMC,Female,21,Rural,Middle,2,1,3.79,13.72,0,Claude,1,3.15,2,21.7,2,1,1,46,1,1,4,4,4,2,5,1,Restriction
STU-11104,2026,NSU,Male,19,Rural,Middle,3,0,0.45,1.32,0,ChatGPT,2,2.92,3,0.0,3,3,1,54,4,5,3,3,3,3,1,1,Integration
STU-11104,2027,NSU,Male,21,Rural,Middle,1,1,2.61,5.45,0,Gemini,3,2.84,-1,49.7,3,5,0,47,5,2,5,4,4,5,4,5,Neutral
STU-11104,2028,NSU,Male,21,Rural,Middle,2,1,2.82,5.95,0,Other,3,2.91,3,46.6,5,3,1,35,3,1,5,5,4,1,5,4,Integration
STU-11105,2026,BUET,Male,20,Rural,Low,5,1,3.49,10.82,0,ChatGPT,2,4.0,0,35.0,4,5,0,43,4,4,4,3,2,3,4,1,Integration
STU-11105,2027,BUET,Male,21,Rural,Low,5,1,2.71,9.22,0,Other,3,3.87,1,49.9,2,1,0,41,1,2,4,4,3,2,2,3,Banned
STU-11105,2028,BUET,Male,22,Rural,Low,1,1,4.6,11.73,0,GitHub Copilot,5,4.0,-1,45.0,4,5,0,47,4,4,2,5,5,4,2,5,Banned
STU-11106,2026,RU,Male,20,Urban,Middle,3,1,3.52,12.52,0,Gemini,5,3.63,1,41.8,3,4,1,42,1,2,1,2,2,3,2,3,Integration
STU-11106,2027,RU,Male,21,Urban,Middle,3,1,0.69,2.4,0,GitHub Copilot,2,3.82,2,37.4,5,1,1,40,3,1,5,3,2,5,3,4,Integration
STU-11106,2028,RU,Male,21,Urban,Middle,2,1,2.81,7.77,0,ChatGPT,4,3.58,-1,38.4,3,2,1,58,3,2,5,4,3,4,5,2,Banned
STU-11107,2026,JU,Female,20,Rural,High,2,1,3.21,10.4,0,Claude,1,2.99,0,33.3,5,1,0,58,5,4,1,1,0,2,3,2,Banned
STU-11107,2027,JU,Female,20,Rural,High,5,1,2.6,10.09,0,Other,5,2.86,3,37.0,5,5,0,22,5,3,5,2,1,4,5,5,Banned
STU-11107,2028,JU,Female,22,Rural,High,3,1,4.5,15.27,0,GitHub Copilot,4,2.9,0,11.5,5,3,1,34,4,1,3,4,4,1,2,2,Integration
STU-11108,2026,RU,Male,20,Rural,Middle,1,1,0.91,3.61,0,Other,2,3.46,0,18.8,2,2,0,41,4,5,5,2,1,5,4,2,Restriction
STU-11108,2027,RU,Male,21,Rural,Middle,5,1,3.7,9.77,0,Gemini,1,3.36,-1,11.2,3,3,1,53,2,2,3,4,3,1,3,4,Neutral
STU-11108,2028,RU,Male,21,Rural,Middle,1,1,4.11,10.05,0,Gemini,2,3.58,1,20.4,3,4,0,34,4,1,5,4,4,5,1,2,Neutral
STU-11109,2026,AIUB,Female,19,Urban,Lower-Middle,2,1,5.96,19.71,0,Gemini,5,3.35,3,15.8,1,2,1,40,3,1,3,2,1,4,4,3,Neutral
STU-11109,2027,AIUB,Female,20,Urban,Lower-Middle,3,1,0.55,1.62,1,GitHub Copilot,5,3.2,1,38.8,1,2,1,48,3,2,2,3,3,3,4,5,Restriction
STU-11109,2028,AIUB,Female,22,Urban,Lower-Middle,4,1,4.24,14.2,0,Gemini,4,3.5,3,46.7,1,3,1,35,3,3,4,5,4,2,4,3,Restriction
STU-11110,2026,UIU,Female,19,Urban,Lower-Middle,4,1,1.69,6.13,0,Claude,2,2.6,2,26.8,3,3,0,50,5,4,5,2,1,4,1,2,Banned
STU-11110,2027,UIU,Female,21,Urban,Lower-Middle,4,1,4.83,14.78,0,ChatGPT,1,2.69,2,43.6,5,2,1,35,3,3,2,2,2,1,3,5,Banned
STU-11110,2028,UIU,Female,21,Urban,Lower-Middle,5,1,6.81,13.99,0,ChatGPT,4,2.54,2,30.8,2,3,1,56,1,1,2,4,4,3,5,3,Banned
STU-11111,2026,SUST,Non-binary,19,Urban,Upper-Middle,2,1,1.77,6.83,0,Claude,1,3.4,1,12.2,5,2,0,64,2,3,5,2,1,3,5,4,Restriction
STU-11111,2027,SUST,Non-binary,21,Urban,Upper-Middle,2,1,7.3,17.98,0,GitHub Copilot,4,3.39,3,43.6,3,5,0,24,3,4,1,3,2,4,2,2,Banned
STU-11111,2028,SUST,Non-binary,21,Urban,Upper-Middle,4,1,3.6,7.8,0,ChatGPT,5,3.63,2,48.2,4,2,1,37,2,4,3,5,5,5,1,5,Banned
STU-11112,2026,DU,Female,19,Urban,Lower-Middle,3,1,3.25,10.4,1,Claude,4,3.48,-1,21.0,5,5,1,44,4,1,5,2,1,2,1,1,Restriction
STU-11112,2027,DU,Female,21,Urban,Lower-Middle,5,1,1.45,3.98,0,GitHub Copilot,4,3.31,3,30.8,2,2,0,37,4,3,4,2,1,2,2,5,Neutral
STU-11112,2028,DU,Female,22,Urban,Lower-Middle,3,1,4.27,16.85,0,Other,4,3.28,-1,33.2,5,3,0,38,1,4,4,3,2,5,2,5,Banned
STU-11113,2026,KUET,Male,19,Rural,Middle,3,1,3.29,8.18,0,ChatGPT,1,2.47,3,20.2,2,5,0,49,3,4,4,3,2,5,4,5,Restriction
STU-11113,2027,KUET,Male,21,Rural,Middle,4,1,4.46,12.41,0,GitHub Copilot,5,2.51,3,32.4,2,3,0,50,4,2,1,4,4,5,3,3,Neutral
STU-11113,2028,KUET,Male,22,Rural,Middle,5,1,2.96,7.87,0,Gemini,3,2.75,1,48.2,3,3,0,38,2,4,4,5,4,1,4,1,Restriction
STU-11114,2026,BRACU,Female,20,Urban,Lower-Middle,3,0,0.02,0.05,0,Other,4,2.8,-1,0.0,2,2,1,52,2,2,1,3,3,1,5,3,Integration
STU-11114,2027,BRACU,Female,21,Urban,Lower-Middle,3,1,3.32,12.91,1,Claude,3,2.7,2,24.0,3,4,0,51,4,3,3,4,3,3,3,5,Neutral
STU-11114,2028,BRACU,Female,22,Urban,Lower-Middle,5,1,2.79,6.87,0,ChatGPT,5,2.98,2,29.3,4,2,1,24,1,4,2,4,3,3,4,4,Restriction
STU-11115,2026,SSMC,Male,20,Urban,Lower-Middle,3,1,1.57,5.91,0,GitHub Copilot,1,3.17,-1,43.6,4,2,0,62,3,1,5,2,1,4,2,4,Banned
STU-11115,2027,SSMC,Male,20,Urban,Lower-Middle,1,1,4.36,16.29,0,GitHub Copilot,5,3.38,2,43.6,4,4,0,22,1,1,4,3,2,5,2,2,Neutral
STU-11115,2028,SSMC,Male,22,Urban,Lower-Middle,5,1,6.2,20.88,1,Claude,4,3.17,3,46.0,4,2,1,61,1,5,4,4,4,3,2,2,Banned
STU-11116,2026,CUET,Female,20,Urban,Lower-Middle,4,0,0.0,0.0,0,Other,2,2.47,3,0.0,5,1,0,44,1,3,5,3,3,1,5,5,Restriction
STU-11116,2027,CUET,Female,20,Urban,Lower-Middle,1,1,2.55,8.72,0,GitHub Copilot,1,2.47,3,31.4,4,4,0,45,2,5,3,4,3,1,2,4,Restriction
STU-11116,2028,CUET,Female,22,Urban,Lower-Middle,4,1,3.46,8.88,0,Other,3,2.59,0,27.3,4,3,1,38,1,3,3,5,4,2,1,5,Integration
STU-11117,2026,CUET,Male,19,Urban,Lower-Middle,1,1,2.06,5.48,0,Claude,5,2.67,-1,18.4,2,4,0,49,2,2,2,2,2,4,4,5,Banned
STU-11117,2027,CUET,Male,20,Urban,Lower-Middle,1,1,0.81,2.7,0,GitHub Copilot,3,2.6,1,25.6,2,1,1,22,3,2,2,3,2,3,5,3,Integration
STU-11117,2028,CUET,Male,21,Urban,Lower-Middle,2,1,1.95,6.89,1,Claude,2,2.7,2,42.3,1,4,1,25,3,3,3,4,4,3,5,3,Neutral
STU-11118,2026,BU,Female,19,Urban,Upper-Middle,1,1,5.05,18.56,1,GitHub Copilot,3,3.03,-1,11.6,4,4,0,52,3,5,5,2,2,2,4,5,Neutral
STU-11118,2027,BU,Female,20,Urban,Upper-Middle,2,1,3.24,11.55,0,Claude,3,3.27,1,16.7,5,2,1,37,3,4,1,3,3,5,1,4,Restriction
STU-11118,2028,BU,Female,22,Urban,Upper-Middle,2,1,4.15,11.73,0,GitHub Copilot,3,3.26,2,25.9,3,5,0,58,2,4,5,3,3,5,4,4,Banned
STU-11119,2026,SUST,Male,20,Urban,Middle,2,1,1.12,3.88,1,Gemini,3,2.88,1,45.6,2,3,1,52,3,5,2,2,2,2,4,3,Restriction
STU-11119,2027,SUST,Male,21,Urban,Middle,3,1,4.06,12.44,0,ChatGPT,4,2.85,3,15.6,3,2,1,24,3,1,5,2,2,1,1,1,Banned
STU-11119,2028,SUST,Male,21,Urban,Middle,4,1,3.46,9.26,0,Claude,3,2.66,1,18.7,4,1,1,37,1,2,4,3,2,2,2,1,Integration
